series number,product type,model,repair operation number,previous repair operation number,time since previous repair,censored,age after repair,repair center,Component A,Component B,Component C,Component D,Component E,Component F,Component H,Component I,Component J,Component K,next_failure_time,next_failure_time_censored
sn_003002,product B,V2E3,po_006720,po_006719,407,1,2047,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003003,product B,V2E2,po_006721,MFG,2046,1,2046,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003004,product B,V2E2,po_006722,MFG,1268,0,1268,center_0,0,0,0,0,1,0,0,0,0,0,319,0
sn_003004,product B,V2E3,po_006723,po_006722,319,0,1587,center_2,0,0,1,1,0,0,0,0,0,0,415,1
sn_003004,product B,V2E3,po_006724,po_006723,415,1,2002,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003005,product B,V2E2,po_006725,MFG,1496,0,1496,center_0,0,0,0,0,1,0,0,0,0,0,549,1
sn_003005,product B,V2E3,po_006726,po_006725,549,1,2045,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003006,product B,V2E2,po_006727,MFG,2045,1,2045,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003007,product B,V2E2,po_006728,MFG,2044,1,2044,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003008,product B,V2E2,po_006729,MFG,1349,0,1349,center_0,0,0,0,0,0,0,0,0,0,1,695,1
sn_003008,product B,V2E2,po_006730,po_006729,695,1,2044,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003009,product B,V2E2,po_006731,MFG,1280,0,1280,center_0,0,0,0,0,1,0,0,0,0,0,764,1
sn_003009,product B,V2E3,po_006732,po_006731,764,1,2044,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003010,product B,V2E2,po_006733,MFG,167,0,167,center_0,0,0,0,1,0,0,0,0,0,0,791,0
sn_003010,product B,V2E2,po_006734,po_006733,791,0,958,center_1,0,0,0,0,1,0,0,0,0,0,1078,1
sn_003010,product B,V2E2,po_006735,po_006734,1078,1,2036,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_003011,product B,V2E2,po_006736,MFG,2044,1,2044,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003012,product B,V2E2,po_006737,MFG,1236,0,1236,center_0,0,0,0,0,1,0,0,0,0,0,807,1
sn_003012,product B,V2E3,po_006738,po_006737,807,1,2043,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003013,product B,V2E2,po_006739,MFG,1628,0,1628,center_0,0,0,0,0,1,0,0,0,0,0,416,1
sn_003013,product B,V2E3,po_006740,po_006739,416,1,2044,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003014,product B,V2E2,po_006741,MFG,977,0,977,center_0,0,0,0,0,1,0,0,0,0,0,1060,1
sn_003014,product B,V2E2,po_006742,po_006741,1060,1,2037,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_003015,product B,V2E2,po_006743,MFG,887,0,887,center_0,0,0,0,0,1,0,0,0,0,0,1156,1
sn_003015,product B,V2E2,po_006744,po_006743,1156,1,2043,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003016,product B,V2E2,po_006745,MFG,2043,1,2043,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003017,product B,V2E2,po_006746,MFG,1045,0,1045,center_0,0,0,0,0,1,0,0,0,0,0,133,0
sn_003017,product B,V2E2,po_006747,po_006746,133,0,1178,center_1,1,1,1,0,0,0,1,0,0,0,854,1
sn_003017,product B,V2E2,po_006748,po_006747,854,1,2032,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_003018,product B,V2E2,po_006749,MFG,1507,0,1507,center_0,0,0,0,0,1,0,0,0,0,0,531,1
sn_003018,product B,V2E3,po_006750,po_006749,531,1,2038,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003019,product B,V2E2,po_006751,MFG,2030,1,2030,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003020,product B,V2E2,po_006752,MFG,1141,0,1141,center_0,0,0,0,0,1,0,0,0,0,0,897,1
sn_003020,product B,V2E2,po_006753,po_006752,897,1,2038,center_1,0,0,0,0,0,0,0,0,0,0,,
sn_003021,product B,V2E2,po_006754,MFG,1776,0,1776,center_0,0,0,0,0,1,0,0,0,0,0,260,1
sn_003021,product B,V2E3,po_006755,po_006754,260,1,2036,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003022,product B,V2E2,po_006756,MFG,1167,0,1167,center_0,0,0,0,0,1,0,0,0,0,1,870,1
sn_003022,product B,V2E2,po_006757,po_006756,870,1,2037,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003023,product B,V2E2,po_006759,po_006758,2036,1,2036,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003024,product B,V2E2,po_006760,MFG,1684,0,1684,center_0,0,0,0,0,1,0,0,0,0,0,353,1
sn_003024,product B,V2E3,po_006761,po_006760,353,1,2037,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003025,product B,V2E2,po_006762,MFG,1402,0,1402,center_0,0,0,0,0,1,0,0,0,0,0,631,1
sn_003025,product B,V2E3,po_006763,po_006762,631,1,2033,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003026,product B,V2E2,po_006764,MFG,2036,1,2036,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003027,product B,V2E2,po_006765,MFG,2036,1,2036,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003028,product B,V2E2,po_006766,MFG,1523,0,1523,center_0,0,0,0,0,1,0,0,0,0,0,510,1
sn_003028,product B,V2E3,po_006767,po_006766,510,1,2033,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003029,product B,V2E2,po_006768,MFG,1102,0,1102,center_0,0,0,0,0,1,0,0,0,0,0,931,1
sn_003029,product B,V2E2,po_006769,po_006768,931,1,2033,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003030,product B,V2E2,po_006770,MFG,2033,1,2033,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003031,product B,V2E2,po_006771,MFG,2030,1,2030,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003032,product B,V2E2,po_006772,MFG,1010,0,1010,center_0,0,0,0,0,1,0,0,0,0,0,1023,1
sn_003032,product B,V2E2,po_006773,po_006772,1023,1,2033,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003033,product B,V2E2,po_006774,MFG,1070,0,1070,center_0,0,0,0,0,1,0,0,0,0,0,962,1
sn_003033,product B,V2E2,po_006775,po_006774,962,1,2032,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003034,product B,V2E2,po_006776,MFG,1363,0,1363,center_0,0,0,0,0,1,0,0,0,0,0,668,1
sn_003034,product B,V2E3,po_006777,po_006776,668,1,2031,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003035,product B,V2E2,po_006778,MFG,2031,1,2031,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003036,product B,V2E2,po_006779,MFG,1495,0,1495,center_0,0,0,0,0,1,0,0,0,0,0,535,1
sn_003036,product B,V2E3,po_006780,po_006779,535,1,2030,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003037,product B,V2E2,po_006781,MFG,2031,1,2031,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003038,product B,V2E2,po_006782,MFG,2030,1,2030,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003039,product B,V2E2,po_006783,MFG,1226,0,1226,center_0,0,0,0,0,1,0,0,0,0,0,582,0
sn_003039,product B,V2E3,po_006784,po_006783,582,0,1808,center_2,0,0,0,0,1,0,0,0,0,0,183,1
sn_003039,product B,V2E3,po_006785,po_006784,183,1,1991,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003040,product B,V2E2,po_006786,MFG,2030,1,2030,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003041,product B,V2E2,po_006787,MFG,2025,1,2025,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003042,product B,V2E2,po_006788,MFG,1130,0,1130,center_0,0,0,0,0,1,0,0,0,0,0,895,1
sn_003042,product B,V2E2,po_006789,po_006788,895,1,2025,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003043,product B,V2E2,po_006791,po_006790,2024,1,2024,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003044,product B,V2E2,po_006792,MFG,2024,1,2024,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003045,product B,V2E2,po_006793,MFG,1483,0,1483,center_0,0,0,0,0,1,0,0,0,0,0,542,1
sn_003045,product B,V2E3,po_006794,po_006793,542,1,2025,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003046,product B,V2E2,po_006795,MFG,2023,1,2023,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003047,product B,V2E2,po_006796,MFG,2023,1,2023,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003048,product B,V2E2,po_006797,MFG,1392,0,1392,center_0,0,0,0,0,1,0,0,0,0,0,632,1
sn_003048,product B,V2E3,po_006798,po_006797,632,1,2024,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003049,product B,V2E2,po_006799,MFG,2023,1,2023,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003050,product B,V2E2,po_006800,MFG,2019,1,2019,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003051,product B,V2E2,po_006801,MFG,1456,0,1456,center_0,0,0,0,0,1,0,0,0,0,0,566,1
sn_003051,product B,V2E3,po_006802,po_006801,566,1,2022,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003052,product B,V2E2,po_006803,MFG,1467,0,1467,center_0,0,0,0,0,1,0,0,0,0,0,554,1
sn_003052,product B,V2E3,po_006804,po_006803,554,1,2021,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003053,product B,V2E2,po_006805,MFG,1011,0,1011,center_0,0,0,0,0,1,0,0,0,0,0,286,0
sn_003053,product B,V2E2,po_006806,po_006805,286,0,1297,center_2,0,0,0,0,1,0,0,0,0,0,717,1
sn_003053,product B,V2E3,po_006807,po_006806,717,1,2014,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003054,product B,V2E2,po_006808,MFG,1584,0,1584,center_0,0,0,0,0,1,0,0,0,0,0,437,1
sn_003054,product B,V2E3,po_006809,po_006808,437,1,2021,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003055,product B,V2E2,po_006810,MFG,1882,0,1882,center_0,0,0,0,0,1,0,0,0,0,0,62,0
sn_003055,product B,V2E3,po_006811,po_006810,62,0,1944,center_2,0,0,0,0,0,1,0,0,0,0,52,1
sn_003055,product B,V2E3,po_006812,po_006811,52,1,1996,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003056,product B,V2E2,po_006813,MFG,1511,0,1511,center_0,0,0,0,0,1,0,0,0,0,0,510,1
sn_003056,product B,V2E3,po_006814,po_006813,510,1,2021,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003057,product B,V2E2,po_006815,MFG,2017,1,2017,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003058,product B,V2E2,po_006816,MFG,868,1,868,center_0,0,0,0,0,0,0,0,0,0,0,322,0
sn_003058,product B,V2E2,po_006817,po_006816,322,0,1190,center_2,0,0,0,0,1,0,0,0,0,0,812,1
sn_003058,product B,V2E3,po_006818,po_006817,812,1,2002,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003059,product B,V2E2,po_006819,MFG,1496,0,1496,center_0,0,0,0,0,1,0,0,0,0,0,521,1
sn_003059,product B,V2E3,po_006820,po_006819,521,1,2017,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003060,product B,V2E2,po_006821,MFG,2017,1,2017,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003061,product B,V2E2,po_006822,MFG,1511,0,1511,center_0,0,0,0,0,1,0,0,0,0,0,506,1
sn_003061,product B,V2E3,po_006823,po_006822,506,1,2017,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003062,product B,V2E2,po_006824,MFG,2017,1,2017,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003063,product B,V2E2,po_006825,MFG,1618,0,1618,center_0,0,0,0,0,1,0,0,0,0,0,399,1
sn_003063,product B,V2E3,po_006826,po_006825,399,1,2017,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003064,product B,V2E2,po_006827,MFG,1347,0,1347,center_0,0,0,0,0,1,0,0,0,0,0,668,1
sn_003064,product B,V2E3,po_006828,po_006827,668,1,2015,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003065,product B,V2E2,po_006829,MFG,1507,0,1507,center_0,0,0,0,0,1,0,0,0,0,0,510,1
sn_003065,product B,V2E3,po_006830,po_006829,510,1,2017,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003066,product B,V2E2,po_006831,MFG,1205,0,1205,center_0,0,0,0,0,1,0,0,0,0,0,812,1
sn_003066,product B,V2E3,po_006832,po_006831,812,1,2017,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003067,product B,V2E2,po_006833,MFG,1042,0,1042,center_0,0,0,0,0,1,0,0,0,0,0,974,1
sn_003067,product B,V2E2,po_006834,po_006833,974,1,2016,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003068,product B,V2E2,po_006835,MFG,2016,1,2016,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003069,product B,V2E2,po_006836,MFG,1229,0,1229,center_0,0,0,0,0,1,0,0,0,0,0,321,0
sn_003069,product B,V2E3,po_006837,po_006836,321,0,1550,center_2,1,1,1,1,1,1,0,1,0,0,463,1
sn_003069,product B,V2E3,po_006839,po_006837,463,1,2013,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003070,product B,V2E2,po_006840,MFG,2015,1,2015,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003071,product B,V2E2,po_006842,po_006841,2015,1,2015,center_3,0,0,0,0,0,0,0,0,0,0,,
sn_003072,product B,V2E2,po_006843,MFG,957,0,957,center_0,0,0,0,0,1,0,0,0,0,0,1058,1
sn_003072,product B,V2E2,po_006844,po_006843,1058,1,2015,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003073,product B,V2E2,po_006845,MFG,1544,0,1544,center_0,0,0,0,0,1,0,0,0,0,0,471,1
sn_003073,product B,V2E3,po_006846,po_006845,471,1,2015,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003074,product B,V2E2,po_006847,MFG,2015,1,2015,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003075,product B,V2E2,po_006848,MFG,2015,1,2015,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003076,product B,V2E2,po_006849,MFG,1327,0,1327,center_0,0,0,0,0,1,0,0,0,0,0,685,1
sn_003076,product B,V2E3,po_006850,po_006849,685,1,2012,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003077,product B,V2E2,po_006851,MFG,2015,1,2015,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003078,product B,V2E2,po_006852,MFG,2012,1,2012,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003079,product B,V2E2,po_006853,MFG,2012,1,2012,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003080,product B,V2E2,po_006854,MFG,1744,1,1744,center_0,1,1,1,0,1,1,1,1,0,0,,
sn_003081,product B,V2E2,po_006855,MFG,1435,0,1435,center_0,0,0,0,0,1,0,0,0,0,0,575,1
sn_003081,product B,V2E3,po_006856,po_006855,575,1,2010,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003082,product B,V2E2,po_006857,MFG,2010,1,2010,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003083,product B,V2E2,po_006858,MFG,2010,1,2010,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003084,product B,V2E2,po_006859,MFG,2010,1,2010,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003085,product B,V2E2,po_006860,MFG,1769,0,1769,center_0,0,0,0,0,1,0,0,0,0,0,241,1
sn_003085,product B,V2E3,po_006861,po_006860,241,1,2010,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003086,product B,V2E2,po_006862,MFG,1335,0,1335,center_0,0,0,0,0,1,0,0,0,0,0,675,1
sn_003086,product B,V2E3,po_006863,po_006862,675,1,2010,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003087,product B,V2E2,po_006864,MFG,687,0,687,center_0,1,0,1,0,0,0,0,0,0,0,1322,1
sn_003087,product B,V2E2,po_006865,po_006864,1322,1,2009,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003088,product B,V2E2,po_006866,MFG,2008,1,2008,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003089,product B,V2E2,po_006867,MFG,2009,1,2009,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003090,product B,V2E2,po_006868,MFG,1175,0,1175,center_0,0,0,0,0,1,0,0,0,0,0,832,1
sn_003090,product B,V2E3,po_006869,po_006868,832,1,2007,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003091,product B,V2E2,po_006870,MFG,2008,1,2008,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003092,product B,V2E2,po_006871,MFG,2008,1,2008,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003093,product B,V2E2,po_006872,MFG,2008,1,2008,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003094,product B,V2E2,po_006873,MFG,1594,0,1594,center_0,0,0,0,0,1,0,0,0,0,0,414,1
sn_003094,product B,V2E3,po_006874,po_006873,414,1,2008,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003095,product B,V2E2,po_006875,MFG,2007,1,2007,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003096,product B,V2E2,po_006876,MFG,1336,0,1336,center_0,0,0,0,0,1,0,0,0,0,0,671,1
sn_003096,product B,V2E3,po_006877,po_006876,671,1,2007,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003097,product B,V2E2,po_006878,MFG,2007,1,2007,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003098,product B,V2E2,po_006879,MFG,1258,0,1258,center_0,0,0,0,0,1,0,0,0,0,0,749,1
sn_003098,product B,V2E3,po_006880,po_006879,749,1,2007,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003099,product B,V2E2,po_006881,MFG,1470,0,1470,center_0,0,0,0,0,1,0,0,0,0,0,535,1
sn_003099,product B,V2E3,po_006882,po_006881,535,1,2005,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003100,product B,V2E2,po_006883,MFG,2004,1,2004,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003101,product B,V2E2,po_006884,MFG,1376,0,1376,center_0,0,0,0,0,1,0,0,0,0,0,629,1
sn_003101,product B,V2E3,po_006885,po_006884,629,1,2005,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003102,product B,V2E2,po_006886,MFG,2005,1,2005,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003103,product B,V2E2,po_006887,MFG,345,0,345,center_0,0,0,0,0,0,0,0,0,0,1,1653,1
sn_003103,product B,V2E2,po_006888,po_006887,1653,1,1998,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003104,product B,V2E2,po_006889,MFG,1123,0,1123,center_0,1,1,1,0,1,0,1,0,0,0,881,1
sn_003104,product B,V2E2,po_006890,po_006889,881,1,2004,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003105,product B,V2E2,po_006891,MFG,1981,0,1981,center_0,0,0,0,0,1,0,0,0,0,0,23,1
sn_003105,product B,V2E3,po_006892,po_006891,23,1,2004,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003106,product B,V2E2,po_006893,MFG,2003,1,2003,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003107,product B,V2E2,po_006894,MFG,2003,1,2003,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003108,product B,V2E2,po_006895,MFG,1891,0,1891,center_0,0,0,0,0,1,0,0,0,0,0,112,1
sn_003108,product B,V2E3,po_006896,po_006895,112,1,2003,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003109,product B,V2E2,po_006897,MFG,2003,1,2003,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003110,product B,V2E2,po_006898,MFG,2003,1,2003,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003111,product B,V2E2,po_006899,MFG,2003,1,2003,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003112,product B,V2E2,po_006900,MFG,2002,1,2002,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003113,product B,V2E2,po_006901,MFG,2001,1,2001,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003114,product B,V2E2,po_006902,MFG,1995,1,1995,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003115,product B,V2E2,po_006903,MFG,1119,0,1119,center_0,1,1,1,0,1,0,0,0,0,0,320,0
sn_003115,product B,V2E2,po_006904,po_006903,320,0,1439,center_2,1,1,1,0,0,0,0,0,0,0,540,1
sn_003115,product B,V2E2,po_006905,po_006904,540,1,1979,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003116,product B,V2E2,po_006906,MFG,1595,0,1595,center_0,0,0,0,0,1,0,0,0,0,0,406,1
sn_003116,product B,V2E3,po_006907,po_006906,406,1,2001,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003117,product B,V2E2,po_006908,MFG,2000,1,2000,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003118,product B,V2E2,po_006909,MFG,1312,0,1312,center_0,0,0,0,0,1,0,0,0,0,0,688,1
sn_003118,product B,V2E3,po_006910,po_006909,688,1,2000,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003119,product B,V2E2,po_006911,MFG,690,0,690,center_0,0,0,0,0,0,1,0,0,0,0,732,0
sn_003119,product B,V2E2,po_006912,po_006911,732,0,1422,center_2,0,0,0,0,1,0,0,0,0,0,548,1
sn_003119,product B,V2E3,po_006913,po_006912,548,1,1970,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003120,product B,V2E2,po_006914,MFG,2000,1,2000,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003121,product B,V2E2,po_006915,MFG,2000,1,2000,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003122,product B,V2E2,po_006916,MFG,1469,0,1469,center_0,0,0,0,0,1,0,0,0,0,0,531,1
sn_003122,product B,V2E3,po_006917,po_006916,531,1,2000,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003123,product B,V2E2,po_006918,MFG,2000,1,2000,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003124,product B,V2E2,po_006919,MFG,2000,1,2000,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003125,product B,V2E2,po_006920,MFG,1028,0,1028,center_0,0,0,0,1,1,0,0,0,0,0,972,1
sn_003125,product B,V2E2,po_006921,po_006920,972,1,2000,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003126,product B,V2E2,po_006922,MFG,1999,1,1999,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003127,product B,V2E2,po_006923,MFG,1989,0,1989,center_0,0,0,0,0,1,0,0,0,0,0,9,1
sn_003127,product B,V2E3,po_006924,po_006923,9,1,1998,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003128,product B,V2E2,po_006925,MFG,1303,0,1303,center_0,0,0,0,0,1,0,0,0,0,0,695,1
sn_003128,product B,V2E3,po_006926,po_006925,695,1,1998,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003129,product B,V2E2,po_006927,MFG,1998,1,1998,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003130,product B,V2E2,po_006928,MFG,1997,1,1997,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003131,product B,V2E2,po_006929,MFG,1184,0,1184,center_0,0,0,0,0,1,0,0,0,0,0,814,1
sn_003131,product B,V2E3,po_006930,po_006929,814,1,1998,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003132,product B,V2E2,po_006931,MFG,1997,1,1997,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003133,product B,V2E2,po_006932,MFG,1997,1,1997,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003134,product B,V2E2,po_006933,MFG,1997,1,1997,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003135,product B,V2E2,po_006934,MFG,1995,1,1995,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003136,product B,V2E2,po_006935,MFG,1582,0,1582,center_0,0,0,0,0,1,0,0,0,0,0,413,1
sn_003136,product B,V2E3,po_006936,po_006935,413,1,1995,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003137,product B,V2E2,po_006937,MFG,1996,1,1996,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003138,product B,V2E2,po_006938,MFG,1094,0,1094,center_0,0,0,0,0,1,0,0,0,0,0,902,1
sn_003138,product B,V2E2,po_006939,po_006938,902,1,1996,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003139,product B,V2E2,po_006940,MFG,1995,1,1995,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003140,product B,V2E2,po_006941,MFG,1399,0,1399,center_0,0,0,0,0,1,0,0,0,0,0,68,0
sn_003140,product B,V2E3,po_006942,po_006941,68,0,1467,center_2,0,0,0,1,0,0,0,0,0,0,93,0
sn_003140,product B,V2E3,po_006943,po_006942,93,0,1560,center_2,0,0,0,0,0,0,0,0,0,1,378,1
sn_003140,product B,V2E3,po_006944,po_006943,378,1,1938,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003141,product B,V2E2,po_006945,MFG,1472,0,1472,center_0,0,0,0,0,1,0,0,0,0,1,524,1
sn_003141,product B,V2E3,po_006946,po_006945,524,1,1996,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003142,product B,V2E2,po_006947,MFG,1184,0,1184,center_0,0,0,0,0,1,0,0,0,0,0,812,1
sn_003142,product B,V2E3,po_006948,po_006947,812,1,1996,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003143,product B,V2E2,po_006949,MFG,1329,0,1329,center_0,1,0,1,0,1,0,0,0,0,0,667,1
sn_003143,product B,V2E3,po_006950,po_006949,667,1,1996,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003144,product B,V2E2,po_006951,MFG,1169,0,1169,center_0,0,0,0,0,1,0,0,0,0,0,826,1
sn_003144,product B,V2E3,po_006952,po_006951,826,1,1995,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003145,product B,V2E2,po_006953,MFG,1996,1,1996,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003146,product B,V2E2,po_006954,MFG,175,1,175,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003147,product B,V2E2,po_006955,MFG,1995,1,1995,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003148,product B,V2E2,po_006956,MFG,1995,1,1995,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003149,product B,V2E2,po_006957,MFG,1817,0,1817,center_0,0,0,0,0,1,0,0,0,0,0,178,1
sn_003149,product B,V2E3,po_006958,po_006957,178,1,1995,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003150,product B,V2E2,po_006959,MFG,1988,1,1988,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003151,product B,V2E2,po_006961,po_006960,1993,1,1993,center_2,0,0,0,0,0,0,0,0,0,0,,
sn_003152,product B,V2E2,po_006962,MFG,893,1,893,center_0,0,0,0,0,0,0,0,0,0,0,,
sn_003153,product B,V2E2,po_006963,MFG,1402,0,1402,center_0,0,0,0,0,1,0,0,0,0,0,591,1
sn_003153,product B,V2E3,po_006964,po_006963,591,1,1993,center_2,0,0,0,0,0,0,0,0,0,0,,
